item,itemLabel
http://www.wikidata.org/entity/Q45181247,babysitter
http://www.wikidata.org/entity/Q45217546,Instagram blogger
http://www.wikidata.org/entity/Q45273859,Q45273859
http://www.wikidata.org/entity/Q45322469,wheelchair basketball player
http://www.wikidata.org/entity/Q45465544,tentmaker
http://www.wikidata.org/entity/Q45725048,anti-nuclear activist
http://www.wikidata.org/entity/Q45758480,managing partner
http://www.wikidata.org/entity/Q45764132,photography collector
http://www.wikidata.org/entity/Q45787133,motorcyclist
http://www.wikidata.org/entity/Q45916492,co-founder
http://www.wikidata.org/entity/Q45920048,railway executive
http://www.wikidata.org/entity/Q45922426,Lollard
http://www.wikidata.org/entity/Q46123106,teddy bear creator
http://www.wikidata.org/entity/Q46454704,Q46454704
http://www.wikidata.org/entity/Q46536973,Q46536973
http://www.wikidata.org/entity/Q46540766,Q46540766
http://www.wikidata.org/entity/Q46698605,Q46698605
http://www.wikidata.org/entity/Q46999717,Q46999717
http://www.wikidata.org/entity/Q47004158,homiletician
http://www.wikidata.org/entity/Q47004511,canoe polo player
http://www.wikidata.org/entity/Q47072980,Q47072980
http://www.wikidata.org/entity/Q47072988,real estate owner
http://www.wikidata.org/entity/Q47072996,Q47072996
http://www.wikidata.org/entity/Q47088052,Q47088052
http://www.wikidata.org/entity/Q47088054,Q47088054
http://www.wikidata.org/entity/Q47088056,Q47088056
http://www.wikidata.org/entity/Q47088397,Q47088397
http://www.wikidata.org/entity/Q47088401,Q47088401
http://www.wikidata.org/entity/Q47090653,Q47090653
http://www.wikidata.org/entity/Q47090899,museum professional
http://www.wikidata.org/entity/Q47091982,Q47091982
http://www.wikidata.org/entity/Q47105711,belly dancer
http://www.wikidata.org/entity/Q47125288,Q47125288
http://www.wikidata.org/entity/Q47143640,gymnastics theoretician
http://www.wikidata.org/entity/Q47227062,agitator
http://www.wikidata.org/entity/Q47228496,conscript
http://www.wikidata.org/entity/Q47262408,Q47262408
http://www.wikidata.org/entity/Q47302193,Q47302193
http://www.wikidata.org/entity/Q47302593,Q47302593
http://www.wikidata.org/entity/Q47302621,Q47302621
http://www.wikidata.org/entity/Q47319622,telephone operator
http://www.wikidata.org/entity/Q47429760,witch or warlock
http://www.wikidata.org/entity/Q47434305,Q47434305
http://www.wikidata.org/entity/Q47454185,game show contestant
http://www.wikidata.org/entity/Q47456580,oud player
http://www.wikidata.org/entity/Q47456771,Q47456771
http://www.wikidata.org/entity/Q47456870,natural historian
http://www.wikidata.org/entity/Q47460295,brigadir
http://www.wikidata.org/entity/Q47462176,Q47462176
http://www.wikidata.org/entity/Q47462458,Q47462458
http://www.wikidata.org/entity/Q47462924,Q47462924
http://www.wikidata.org/entity/Q47463578,Q47463578
http://www.wikidata.org/entity/Q47472279,Q47472279
http://www.wikidata.org/entity/Q47477189,Q47477189
http://www.wikidata.org/entity/Q47491632,Q47491632
http://www.wikidata.org/entity/Q47492700,Q47492700
http://www.wikidata.org/entity/Q47492833,civil libertarian
http://www.wikidata.org/entity/Q47511341,anarcha-feminist
http://www.wikidata.org/entity/Q47516887,Q47516887
http://www.wikidata.org/entity/Q47517033,Q47517033
http://www.wikidata.org/entity/Q47518565,Q47518565
http://www.wikidata.org/entity/Q47519373,Q47519373
http://www.wikidata.org/entity/Q47519710,Q47519710
http://www.wikidata.org/entity/Q47670178,arctic explorer
http://www.wikidata.org/entity/Q47796473,sovietologist
http://www.wikidata.org/entity/Q47801802,ball boy
http://www.wikidata.org/entity/Q47847585,ecofeminist
http://www.wikidata.org/entity/Q48210938,Q48210938
http://www.wikidata.org/entity/Q48344369,desnuda
http://www.wikidata.org/entity/Q48469035,Q48469035
http://www.wikidata.org/entity/Q48676230,registered player
http://www.wikidata.org/entity/Q48705382,syndicalist
http://www.wikidata.org/entity/Q48804416,tattooed lady
http://www.wikidata.org/entity/Q48824333,Q48824333
http://www.wikidata.org/entity/Q48837076,Bravi
http://www.wikidata.org/entity/Q48915284,Q48915284
http://www.wikidata.org/entity/Q48956331,Q48956331
http://www.wikidata.org/entity/Q48956358,Q48956358
http://www.wikidata.org/entity/Q48976409,Q48976409
http://www.wikidata.org/entity/Q48995125,amateur tennis player
http://www.wikidata.org/entity/Q49094407,sports manager
http://www.wikidata.org/entity/Q49139254,Q49139254
http://www.wikidata.org/entity/Q49150939,Q49150939
http://www.wikidata.org/entity/Q49222354,Q49222354
http://www.wikidata.org/entity/Q49604313,Heilig-Blut-Reiter
http://www.wikidata.org/entity/Q49904510,player of jeu de paume
http://www.wikidata.org/entity/Q49978992,Q49978992
http://www.wikidata.org/entity/Q50108322,Q50108322
http://www.wikidata.org/entity/Q50118159,postal official
http://www.wikidata.org/entity/Q50178397,Makedonomachos
http://www.wikidata.org/entity/Q50214236,Australian rules football coach
http://www.wikidata.org/entity/Q50236774,Horse Stunt Performer
http://www.wikidata.org/entity/Q50245046,Q50245046
http://www.wikidata.org/entity/Q50250259,Q50250259
http://www.wikidata.org/entity/Q50279140,Twitch streamer
http://www.wikidata.org/entity/Q50280805,machinima maker
http://www.wikidata.org/entity/Q50292868,Q50292868
http://www.wikidata.org/entity/Q50294048,Q50294048
http://www.wikidata.org/entity/Q50326480,Zionist activist
http://www.wikidata.org/entity/Q50326729,Inspector general of the Ponts et Chaussées
http://www.wikidata.org/entity/Q50359779,ukrainianist
http://www.wikidata.org/entity/Q50385413,tobacco manufacturer
http://www.wikidata.org/entity/Q50418136,Q50418136
http://www.wikidata.org/entity/Q50594627,Q50594627
http://www.wikidata.org/entity/Q50597476,Q50597476
http://www.wikidata.org/entity/Q50702064,Q50702064
http://www.wikidata.org/entity/Q50768646,labor leader
http://www.wikidata.org/entity/Q50791189,abstractionist
http://www.wikidata.org/entity/Q50811052,Q50811052
http://www.wikidata.org/entity/Q50811084,Q50811084
http://www.wikidata.org/entity/Q50821982,Q50821982
http://www.wikidata.org/entity/Q50824723,arenero
http://www.wikidata.org/entity/Q50916064,popular educator
http://www.wikidata.org/entity/Q50932178,religion sociologist
http://www.wikidata.org/entity/Q50940853,school director
http://www.wikidata.org/entity/Q50995749,sportsperson
http://www.wikidata.org/entity/Q50996908,storekeeper
http://www.wikidata.org/entity/Q51025550,Q51025550
http://www.wikidata.org/entity/Q51030077,Q51030077
http://www.wikidata.org/entity/Q51038259,Q51038259
http://www.wikidata.org/entity/Q51073244,clerical assistant
http://www.wikidata.org/entity/Q51073396,Q51073396
http://www.wikidata.org/entity/Q51077672,Q51077672
http://www.wikidata.org/entity/Q51078362,Q51078362
http://www.wikidata.org/entity/Q51079076,Q51079076
http://www.wikidata.org/entity/Q51085009,scenic designer
http://www.wikidata.org/entity/Q51095427,textile historian
http://www.wikidata.org/entity/Q51095439,costume historian
http://www.wikidata.org/entity/Q51099445,textile researcher
http://www.wikidata.org/entity/Q51120656,aid worker
http://www.wikidata.org/entity/Q51127844,Q51127844
http://www.wikidata.org/entity/Q51152092,Q51152092
http://www.wikidata.org/entity/Q51158355,Q51158355
http://www.wikidata.org/entity/Q51167455,female supporter of women's right to vote
http://www.wikidata.org/entity/Q51167615,Q51167615
http://www.wikidata.org/entity/Q51170483,Q51170483
http://www.wikidata.org/entity/Q51174991,church writer
http://www.wikidata.org/entity/Q51190474,Q51190474
http://www.wikidata.org/entity/Q51197159,bureau engineer
http://www.wikidata.org/entity/Q51197387,Q51197387
http://www.wikidata.org/entity/Q51215042,Q51215042
http://www.wikidata.org/entity/Q51215429,Q51215429
http://www.wikidata.org/entity/Q51223501,Q51223501
http://www.wikidata.org/entity/Q51228702,seminar teacher
http://www.wikidata.org/entity/Q51265155,Q51265155
http://www.wikidata.org/entity/Q51315450,Q51315450
http://www.wikidata.org/entity/Q51366479,Q51366479
http://www.wikidata.org/entity/Q51371044,Q51371044
http://www.wikidata.org/entity/Q51374880,"cantaor, cantaora"
http://www.wikidata.org/entity/Q51397277,tocaor
http://www.wikidata.org/entity/Q51447487,Q51447487
http://www.wikidata.org/entity/Q51523928,Q51523928
http://www.wikidata.org/entity/Q51540862,Q51540862
http://www.wikidata.org/entity/Q51647820,trendsetter
http://www.wikidata.org/entity/Q51679083,sitarist
http://www.wikidata.org/entity/Q51683553,Q51683553
http://www.wikidata.org/entity/Q51715519,TV cook
http://www.wikidata.org/entity/Q51745329,Q51745329
http://www.wikidata.org/entity/Q51845253,Q51845253
http://www.wikidata.org/entity/Q51852960,Q51852960
http://www.wikidata.org/entity/Q51869151,lord of Oultrejourdain
http://www.wikidata.org/entity/Q51875759,Budtender
http://www.wikidata.org/entity/Q51881760,race theorist
http://www.wikidata.org/entity/Q51914344,Q51914344
http://www.wikidata.org/entity/Q51953422,Q51953422
http://www.wikidata.org/entity/Q51954026,beta tester
http://www.wikidata.org/entity/Q52008294,Q52008294
http://www.wikidata.org/entity/Q52008309,competition judge
http://www.wikidata.org/entity/Q52084254,Q52084254
http://www.wikidata.org/entity/Q52107355,folklore collector
http://www.wikidata.org/entity/Q52145133,Q52145133
http://www.wikidata.org/entity/Q52158870,Q52158870
http://www.wikidata.org/entity/Q52169820,burglar
http://www.wikidata.org/entity/Q52181037,neighborhood activist
http://www.wikidata.org/entity/Q52211146,Q52211146
http://www.wikidata.org/entity/Q52231239,medieval archaeologist
http://www.wikidata.org/entity/Q52553554,hymnologist
http://www.wikidata.org/entity/Q52558144,criminal sniper
http://www.wikidata.org/entity/Q52688389,animal actor
http://www.wikidata.org/entity/Q52692271,Q52692271
http://www.wikidata.org/entity/Q52725849,beachgoer
http://www.wikidata.org/entity/Q53299686,Q53299686
http://www.wikidata.org/entity/Q53362603,Elefenist
http://www.wikidata.org/entity/Q53376043,Q53376043
http://www.wikidata.org/entity/Q53457571,Zionist leader
http://www.wikidata.org/entity/Q53614547,Q53614547
http://www.wikidata.org/entity/Q53614577,sloyd teacher
http://www.wikidata.org/entity/Q53834886,woman human rights defender
http://www.wikidata.org/entity/Q53869196,folk dancer
http://www.wikidata.org/entity/Q53996617,renæssance archaeologist
http://www.wikidata.org/entity/Q54086432,Q54086432
http://www.wikidata.org/entity/Q54402883,messenger
http://www.wikidata.org/entity/Q54487116,Q54487116
http://www.wikidata.org/entity/Q54816975,Q54816975
http://www.wikidata.org/entity/Q54819841,abridger
http://www.wikidata.org/entity/Q54819848,art copyist
http://www.wikidata.org/entity/Q54824003,suicidologist
http://www.wikidata.org/entity/Q54855620,transcriber
http://www.wikidata.org/entity/Q54905468,antiquities collector
http://www.wikidata.org/entity/Q54935442,string arranger
http://www.wikidata.org/entity/Q55020125,bullfighting poster artist
http://www.wikidata.org/entity/Q55064843,Q55064843
http://www.wikidata.org/entity/Q55067937,Q55067937
http://www.wikidata.org/entity/Q55092218,Q55092218
http://www.wikidata.org/entity/Q55155641,VTuber
http://www.wikidata.org/entity/Q55176871,betrayer
http://www.wikidata.org/entity/Q55296227,baseball player-managers
http://www.wikidata.org/entity/Q55383113,cave diver
http://www.wikidata.org/entity/Q55383242,technical diver
http://www.wikidata.org/entity/Q55389920,aulete
http://www.wikidata.org/entity/Q55414535,spammer
http://www.wikidata.org/entity/Q55500912,Argive vase-painter
http://www.wikidata.org/entity/Q55579885,Officer in the archipelago fleet
http://www.wikidata.org/entity/Q55590647,aviation historian
http://www.wikidata.org/entity/Q55614457,Information officer
http://www.wikidata.org/entity/Q55621107,lived experience
http://www.wikidata.org/entity/Q55637423,warlock
http://www.wikidata.org/entity/Q55652056,diamond dealer
http://www.wikidata.org/entity/Q55754031,committee member
http://www.wikidata.org/entity/Q55775878,Q55775878
http://www.wikidata.org/entity/Q55833688,Jewish land purcher (land of Israel)
http://www.wikidata.org/entity/Q55983771,assassin
http://www.wikidata.org/entity/Q55986349,enduro rider
http://www.wikidata.org/entity/Q56027890,political staffer
http://www.wikidata.org/entity/Q56073161,origamist
http://www.wikidata.org/entity/Q56085676,leading researcher
http://www.wikidata.org/entity/Q56164819,radiosportsperson
http://www.wikidata.org/entity/Q56232598,paintball player
http://www.wikidata.org/entity/Q56259975,gregorianist
http://www.wikidata.org/entity/Q56285767,computer engineer
http://www.wikidata.org/entity/Q56298660,Q56298660
http://www.wikidata.org/entity/Q56299314,councillor
http://www.wikidata.org/entity/Q56300583,Q56300583
http://www.wikidata.org/entity/Q56300596,Q56300596
http://www.wikidata.org/entity/Q56302379,Q56302379
http://www.wikidata.org/entity/Q56314703,Scientific-Secretary
http://www.wikidata.org/entity/Q56315002,Q56315002
http://www.wikidata.org/entity/Q56316573,colourist painter
http://www.wikidata.org/entity/Q56404221,holder of the procuration
http://www.wikidata.org/entity/Q56404365,first mate
http://www.wikidata.org/entity/Q56418646,balalaikist
http://www.wikidata.org/entity/Q56441179,domra player
http://www.wikidata.org/entity/Q56441264,Q56441264
http://www.wikidata.org/entity/Q56480685,tobacconist
http://www.wikidata.org/entity/Q56524502,molinologist
http://www.wikidata.org/entity/Q56604560,wood working profession
http://www.wikidata.org/entity/Q56650697,Q56650697
http://www.wikidata.org/entity/Q56651102,cotton panter
http://www.wikidata.org/entity/Q56654147,geomicrobiologist
http://www.wikidata.org/entity/Q56677347,arm wrestler
http://www.wikidata.org/entity/Q56827013,dragon boat racer
http://www.wikidata.org/entity/Q56842676,amateur archaeologist
http://www.wikidata.org/entity/Q56871006,Q56871006
http://www.wikidata.org/entity/Q56879537,Q56879537
http://www.wikidata.org/entity/Q57001449,casteller
http://www.wikidata.org/entity/Q57174272,artist-curator
http://www.wikidata.org/entity/Q57199189,figure skating coach
http://www.wikidata.org/entity/Q57414145,online streamer
http://www.wikidata.org/entity/Q57749966,beach handball player
http://www.wikidata.org/entity/Q57750025,beach handball trainer
http://www.wikidata.org/entity/Q57774874,bank employees
http://www.wikidata.org/entity/Q57904412,powerboat competitor
http://www.wikidata.org/entity/Q57936775,remixer
http://www.wikidata.org/entity/Q57956133,regional manager
http://www.wikidata.org/entity/Q57972483,Q57972483
http://www.wikidata.org/entity/Q58232853,corporator
http://www.wikidata.org/entity/Q58363586,narrator
http://www.wikidata.org/entity/Q58428578,linguistic rights activist
http://www.wikidata.org/entity/Q58442806,Q58442806
http://www.wikidata.org/entity/Q58443379,construction painter
http://www.wikidata.org/entity/Q58481158,print collector
http://www.wikidata.org/entity/Q58487031,typist
http://www.wikidata.org/entity/Q58546307,roller derby player
http://www.wikidata.org/entity/Q58825429,Olympic competitor
http://www.wikidata.org/entity/Q58939213,pathostreamer
http://www.wikidata.org/entity/Q59071295,Catholic propagandist
http://www.wikidata.org/entity/Q59139094,cornettist
http://www.wikidata.org/entity/Q59185139,Q59185139
http://www.wikidata.org/entity/Q59273465,deltiologist
http://www.wikidata.org/entity/Q59312689,Knight of the Order of Montesa
http://www.wikidata.org/entity/Q59325804,martinist
http://www.wikidata.org/entity/Q59552735,Q59552735
http://www.wikidata.org/entity/Q59559569,ecumenist
http://www.wikidata.org/entity/Q59616954,freelance writer
http://www.wikidata.org/entity/Q59771072,generalist
http://www.wikidata.org/entity/Q59779979,polychaetologist
http://www.wikidata.org/entity/Q59939361,amateur artist
http://www.wikidata.org/entity/Q60102223,teacher of the deaf
http://www.wikidata.org/entity/Q60118864,reality television program judge
http://www.wikidata.org/entity/Q60223236,television executive
http://www.wikidata.org/entity/Q60223821,Q60223821
http://www.wikidata.org/entity/Q60224291,Q60224291
http://www.wikidata.org/entity/Q60227491,interrogator
http://www.wikidata.org/entity/Q60227820,freshwater ecologist
http://www.wikidata.org/entity/Q60441566,plant breeder
http://www.wikidata.org/entity/Q60442241,power engineering scientist
http://www.wikidata.org/entity/Q60514161,Q60514161
http://www.wikidata.org/entity/Q60629292,Squawker
http://www.wikidata.org/entity/Q60642401,Wiktionarian
http://www.wikidata.org/entity/Q60643157,ukulelist
http://www.wikidata.org/entity/Q60657824,beachcomber
http://www.wikidata.org/entity/Q60723829,pop singer
http://www.wikidata.org/entity/Q60728520,aquarist
http://www.wikidata.org/entity/Q60981888,cineast
http://www.wikidata.org/entity/Q61021680,embetsperson
http://www.wikidata.org/entity/Q61043360,dialect writer
http://www.wikidata.org/entity/Q61045547,rhythm guitarist
http://www.wikidata.org/entity/Q61048378,climate activist
http://www.wikidata.org/entity/Q61070076,Imperator
http://www.wikidata.org/entity/Q61145685,hip hop producer
http://www.wikidata.org/entity/Q61387921,turntablist
http://www.wikidata.org/entity/Q61609564,lazarists
http://www.wikidata.org/entity/Q61713047,tarotologist
http://www.wikidata.org/entity/Q61741895,slavophile
http://www.wikidata.org/entity/Q61745762,marine scientist
http://www.wikidata.org/entity/Q61747890,mind gamer
http://www.wikidata.org/entity/Q61782327,cultural politician
http://www.wikidata.org/entity/Q61857538,disability rights activist
http://www.wikidata.org/entity/Q61889739,Q61889739
http://www.wikidata.org/entity/Q61892423,radio pioneer
http://www.wikidata.org/entity/Q61905636,court official
http://www.wikidata.org/entity/Q61946839,jazz drummer
http://www.wikidata.org/entity/Q61947380,jazz pianist
http://www.wikidata.org/entity/Q61947786,jazz trumpeter
http://www.wikidata.org/entity/Q61992319,palynologist
http://www.wikidata.org/entity/Q61996872,musicographer
http://www.wikidata.org/entity/Q62056296,powerchair footballer
http://www.wikidata.org/entity/Q62056314,wheelchair rugby player
http://www.wikidata.org/entity/Q62056391,wheelchair fencer
http://www.wikidata.org/entity/Q62069696,transport operator
http://www.wikidata.org/entity/Q62129412,conseiller référendaire à la Cour des comptes
http://www.wikidata.org/entity/Q62302889,art practice
http://www.wikidata.org/entity/Q62476715,Certified Public Labor Attorney
http://www.wikidata.org/entity/Q62515196,OpenStreetMap contributor
http://www.wikidata.org/entity/Q62521253,decorative artist
http://www.wikidata.org/entity/Q62523648,phrenologist
http://www.wikidata.org/entity/Q62599551,Q62599551
http://www.wikidata.org/entity/Q62663452,gouache painter
http://www.wikidata.org/entity/Q62672760,Telegram user
http://www.wikidata.org/entity/Q62933979,indigenous leader of the Americas
http://www.wikidata.org/entity/Q62934776,Siríame
http://www.wikidata.org/entity/Q62974259,rock drummer
http://www.wikidata.org/entity/Q63146541,dipterologist
http://www.wikidata.org/entity/Q63179158,food engineer
http://www.wikidata.org/entity/Q63226207,social-media consultant
http://www.wikidata.org/entity/Q63228698,Q63228698
http://www.wikidata.org/entity/Q63243029,gospel musician
http://www.wikidata.org/entity/Q63248206,Q63248206
http://www.wikidata.org/entity/Q63257700,domestic terrorist
http://www.wikidata.org/entity/Q63307578,colonialist
http://www.wikidata.org/entity/Q63314266,scrimshander
http://www.wikidata.org/entity/Q63343073,nanotechnologist
http://www.wikidata.org/entity/Q63346865,lumberman
http://www.wikidata.org/entity/Q63439712,Q63439712
http://www.wikidata.org/entity/Q63443313,racketeer
http://www.wikidata.org/entity/Q63443409,Q63443409
http://www.wikidata.org/entity/Q63514586,Q63514586
http://www.wikidata.org/entity/Q63521984,preside
http://www.wikidata.org/entity/Q63565256,jazz trombonist
http://www.wikidata.org/entity/Q63643090,fado singer
http://www.wikidata.org/entity/Q63677518,oil miller
http://www.wikidata.org/entity/Q63704842,Q63704842
http://www.wikidata.org/entity/Q63755149,private sector employee
http://www.wikidata.org/entity/Q63761265,carwrapper
http://www.wikidata.org/entity/Q63772347,clay animator
http://www.wikidata.org/entity/Q63798374,children's books illustrator
http://www.wikidata.org/entity/Q63809325,regueifeiro / regueifeira
http://www.wikidata.org/entity/Q63859911,pen artist
http://www.wikidata.org/entity/Q63865470,shirtmaker
http://www.wikidata.org/entity/Q63870933,beadworker
http://www.wikidata.org/entity/Q63928573,QA analyst
http://www.wikidata.org/entity/Q63967171,conspirator
http://www.wikidata.org/entity/Q63973181,Q63973181
http://www.wikidata.org/entity/Q63974739,Ancient Roman priestess
http://www.wikidata.org/entity/Q63992198,rotogravurist
http://www.wikidata.org/entity/Q64005969,calypso musician
http://www.wikidata.org/entity/Q64008142,Q64008142
http://www.wikidata.org/entity/Q64048964,folk artist
http://www.wikidata.org/entity/Q64152939,Q64152939
http://www.wikidata.org/entity/Q64167528,editorial assistant
http://www.wikidata.org/entity/Q64213888,wildlife photographer
http://www.wikidata.org/entity/Q64275409,office worker
http://www.wikidata.org/entity/Q64335473,tapestry designer
http://www.wikidata.org/entity/Q64353861,jazz bassist
http://www.wikidata.org/entity/Q64354204,jazz bass guitarist
http://www.wikidata.org/entity/Q64354837,jazz clarinetist
http://www.wikidata.org/entity/Q64355059,jazz saxophonist
http://www.wikidata.org/entity/Q64356038,musical theatre composer
http://www.wikidata.org/entity/Q64404485,video game critic
http://www.wikidata.org/entity/Q64416359,Q64416359
http://www.wikidata.org/entity/Q64498733,monastery founder
http://www.wikidata.org/entity/Q64569382,Q64569382
http://www.wikidata.org/entity/Q64576791,commissioner of array
http://www.wikidata.org/entity/Q64576811,escheator
http://www.wikidata.org/entity/Q64615113,Director of the City Archives
http://www.wikidata.org/entity/Q64689213,weapons manufacturer
http://www.wikidata.org/entity/Q64692445,Q64692445
http://www.wikidata.org/entity/Q64706421,Q64706421
http://www.wikidata.org/entity/Q64711658,Q64711658
http://www.wikidata.org/entity/Q64711780,spiritual leader
http://www.wikidata.org/entity/Q64731303,Q64731303
http://www.wikidata.org/entity/Q64733534,collector of fairy tales
http://www.wikidata.org/entity/Q64741705,jazz arranger
http://www.wikidata.org/entity/Q64786177,técnico agrónomo
http://www.wikidata.org/entity/Q64821414,art weaver
http://www.wikidata.org/entity/Q64825398,retired
http://www.wikidata.org/entity/Q64869217,Licentiate of Medicine
http://www.wikidata.org/entity/Q64934518,architecture writer
http://www.wikidata.org/entity/Q65010019,speedrunner
http://www.wikidata.org/entity/Q65017096,Q65017096
http://www.wikidata.org/entity/Q65018441,Gascon lord
http://www.wikidata.org/entity/Q65054941,bryozoologist
http://www.wikidata.org/entity/Q65123129,print publisher
http://www.wikidata.org/entity/Q65150861,mutawali
http://www.wikidata.org/entity/Q65155952,Q65155952
http://www.wikidata.org/entity/Q65178458,Mayor of Abancourt
http://www.wikidata.org/entity/Q65229493,Q65229493
http://www.wikidata.org/entity/Q65274801,Q65274801
http://www.wikidata.org/entity/Q65312339,Q65312339
http://www.wikidata.org/entity/Q65554756,steel guitarist
http://www.wikidata.org/entity/Q65620039,soul singer
http://www.wikidata.org/entity/Q65622885,kidnapper
http://www.wikidata.org/entity/Q65929722,anti-nuclear power activist
http://www.wikidata.org/entity/Q65929822,anti-nuclear weapons activist
http://www.wikidata.org/entity/Q66011091,Q66011091
http://www.wikidata.org/entity/Q66023151,Q66023151
http://www.wikidata.org/entity/Q66095885,textile merchant
http://www.wikidata.org/entity/Q66106288,Q66106288
http://www.wikidata.org/entity/Q66108039,micrographer
http://www.wikidata.org/entity/Q66125178,stalker
http://www.wikidata.org/entity/Q66172428,State lawyer
http://www.wikidata.org/entity/Q66211403,Q66211403
http://www.wikidata.org/entity/Q66314404,jazz singer
http://www.wikidata.org/entity/Q66356693,harmonizer
http://www.wikidata.org/entity/Q66357406,church organist
http://www.wikidata.org/entity/Q66357787,jazz organist
http://www.wikidata.org/entity/Q66363538,Q66363538
http://www.wikidata.org/entity/Q66370835,xylophonist
http://www.wikidata.org/entity/Q66372585,Tweeter
http://www.wikidata.org/entity/Q66382950,female pornographic actor
http://www.wikidata.org/entity/Q66425211,confabulator
http://www.wikidata.org/entity/Q66448354,Q66448354
http://www.wikidata.org/entity/Q66486266,Q66486266
http://www.wikidata.org/entity/Q66495020,estate owner
http://www.wikidata.org/entity/Q66622318,obituary writer
http://www.wikidata.org/entity/Q66660783,charity worker
http://www.wikidata.org/entity/Q66712090,jazz cornetist
http://www.wikidata.org/entity/Q66715094,canner
http://www.wikidata.org/entity/Q66715820,valet parking attendant
http://www.wikidata.org/entity/Q66715835,service industry worker
http://www.wikidata.org/entity/Q66738048,radio astronomer
http://www.wikidata.org/entity/Q66757826,bookplate collector
http://www.wikidata.org/entity/Q66759319,flabioler
http://www.wikidata.org/entity/Q66763670,country musician
http://www.wikidata.org/entity/Q66763708,country singer
http://www.wikidata.org/entity/Q66763740,country guitarist
http://www.wikidata.org/entity/Q66763767,country drummer
http://www.wikidata.org/entity/Q66763772,country fiddler
http://www.wikidata.org/entity/Q66763779,country bass guitarist
http://www.wikidata.org/entity/Q66771409,Aliyah Bet activist
http://www.wikidata.org/entity/Q66889825,superintendent
http://www.wikidata.org/entity/Q66988957,hitchhiker
http://www.wikidata.org/entity/Q67020237,freestyle motocross rider
http://www.wikidata.org/entity/Q67131224,Q67131224
http://www.wikidata.org/entity/Q67158337,bluegrass musician
http://www.wikidata.org/entity/Q67168782,Q67168782
http://www.wikidata.org/entity/Q67186786,lingère
http://www.wikidata.org/entity/Q67200257,estrada artist
http://www.wikidata.org/entity/Q67200504,heavy metal singer
http://www.wikidata.org/entity/Q67200506,metal musician
http://www.wikidata.org/entity/Q67204083,cricket coach
http://www.wikidata.org/entity/Q67205775,seamstress
http://www.wikidata.org/entity/Q67212718,sociographist
http://www.wikidata.org/entity/Q67221165,vexillographer
http://www.wikidata.org/entity/Q67378332,rock guitarist
http://www.wikidata.org/entity/Q67512484,jazz record producer
http://www.wikidata.org/entity/Q67529900,public health nurse
http://www.wikidata.org/entity/Q67532601,Jihadi brides
http://www.wikidata.org/entity/Q67619839,Q67619839
http://www.wikidata.org/entity/Q67649782,finger painter
http://www.wikidata.org/entity/Q67775924,folk song collector
http://www.wikidata.org/entity/Q67892846,heavy metal guitarist
http://www.wikidata.org/entity/Q67893090,heavy metal drummer
http://www.wikidata.org/entity/Q68125924,design assistant
http://www.wikidata.org/entity/Q68942197,blues pianist
http://www.wikidata.org/entity/Q69319917,assemblage artist
http://www.wikidata.org/entity/Q69320328,environmental artist
http://www.wikidata.org/entity/Q69948825,medical faculty
http://www.wikidata.org/entity/Q69949971,camper
http://www.wikidata.org/entity/Q69962711,pediatric nurse
http://www.wikidata.org/entity/Q70012103,Owner of a Delftware pottery workshop
http://www.wikidata.org/entity/Q70359971,case manager
http://www.wikidata.org/entity/Q70380618,children's entertainer
http://www.wikidata.org/entity/Q71550599,crossbowman
http://www.wikidata.org/entity/Q71698114,duojár
http://www.wikidata.org/entity/Q72166732,indoor rower
http://www.wikidata.org/entity/Q72168361,coastal rower
http://www.wikidata.org/entity/Q72230666,Q72230666
http://www.wikidata.org/entity/Q72311769,normal master
http://www.wikidata.org/entity/Q73016255,British settler
http://www.wikidata.org/entity/Q73090528,exporter
http://www.wikidata.org/entity/Q73145133,chess person
http://www.wikidata.org/entity/Q73174840,construction contractor
http://www.wikidata.org/entity/Q73735353,biohacker
http://www.wikidata.org/entity/Q73802176,schlager singer
http://www.wikidata.org/entity/Q73934191,horn arranger
http://www.wikidata.org/entity/Q74093582,funk musician
http://www.wikidata.org/entity/Q75164317,escape helper
http://www.wikidata.org/entity/Q75186394,vikidian
http://www.wikidata.org/entity/Q75323791,cut-paper artist
http://www.wikidata.org/entity/Q75732339,Q75732339
http://www.wikidata.org/entity/Q76456686,Barcelona's local police officer
http://www.wikidata.org/entity/Q76700789,Q76700789
http://www.wikidata.org/entity/Q77000513,Q77000513
http://www.wikidata.org/entity/Q77288647,volapükist
http://www.wikidata.org/entity/Q77961134,Q77961134
http://www.wikidata.org/entity/Q78063080,rinkball player
http://www.wikidata.org/entity/Q78104161,Q78104161
http://www.wikidata.org/entity/Q78152520,yoiker
http://www.wikidata.org/entity/Q78445486,Q78445486
http://www.wikidata.org/entity/Q78587245,ticket reseller
http://www.wikidata.org/entity/Q78812499,schoolmistress
http://www.wikidata.org/entity/Q78847256,gatherer
http://www.wikidata.org/entity/Q78849492,Q78849492
http://www.wikidata.org/entity/Q78952848,adulterer
http://www.wikidata.org/entity/Q79052897,ship's catering attendant
http://www.wikidata.org/entity/Q79215092,scientific manager
http://www.wikidata.org/entity/Q79284602,Q79284602
http://www.wikidata.org/entity/Q79844110,domestic workers' rights activist
http://www.wikidata.org/entity/Q80363469,public employee
http://www.wikidata.org/entity/Q80803780,Page 9-girl
