key,itemLabel,itemLabelheb,uri
Q103813404,Percebeiro,Q103813404,http://www.wikidata.org/entity/Q103813404
Q103839759,bootmaker,Q103839759,http://www.wikidata.org/entity/Q103839759
Q103910331,reverse engineer,Q103910331,http://www.wikidata.org/entity/Q103910331
Q103936916,drum teacher,מורה לתופים,http://www.wikidata.org/entity/Q103936916
Q103958528,tuba teacher,מורה לטובה,http://www.wikidata.org/entity/Q103958528
Q103958625,brass teacher,מורה לכלי נשיפה ממתכת,http://www.wikidata.org/entity/Q103958625
Q103959138,trombone teacher,מורה לטרומבון,http://www.wikidata.org/entity/Q103959138
Q104159951,pharmacoeconomist,Q104159951,http://www.wikidata.org/entity/Q104159951
Q104178852,amateur filmmaker,Q104178852,http://www.wikidata.org/entity/Q104178852
Q104212657,sigillographer,Q104212657,http://www.wikidata.org/entity/Q104212657
Q104215583,ASMR artist,Q104215583,http://www.wikidata.org/entity/Q104215583
Q104218554,rock singer,Q104218554,http://www.wikidata.org/entity/Q104218554
Q104224740,dansband singer,Q104224740,http://www.wikidata.org/entity/Q104224740
Q104224753,dansband musician,Q104224753,http://www.wikidata.org/entity/Q104224753
Q104224827,disco singer,Q104224827,http://www.wikidata.org/entity/Q104224827
Q104224860,disco musician,Q104224860,http://www.wikidata.org/entity/Q104224860
Q104236711,modern poetry scholar,Q104236711,http://www.wikidata.org/entity/Q104236711
Q104236974,White House photographer,Q104236974,http://www.wikidata.org/entity/Q104236974
Q104245372,warrant officer bandmaster,Q104245372,http://www.wikidata.org/entity/Q104245372
Q104248032,writing teacher,Q104248032,http://www.wikidata.org/entity/Q104248032
Q104383268,fruit seller,Q104383268,http://www.wikidata.org/entity/Q104383268
Q104383916,greengrocer,Q104383916,http://www.wikidata.org/entity/Q104383916
Q104390676,sugarcane planter,Q104390676,http://www.wikidata.org/entity/Q104390676
Q104415906,vertebrate paleontologist,Q104415906,http://www.wikidata.org/entity/Q104415906
Q104445829,plane hijacker,Q104445829,http://www.wikidata.org/entity/Q104445829
Q104472852,graduate advisor,Q104472852,http://www.wikidata.org/entity/Q104472852
Q104521649,Wikinews editors,Q104521649,http://www.wikidata.org/entity/Q104521649
Q104536729,employment agent,Q104536729,http://www.wikidata.org/entity/Q104536729
Q104541811,regionalist,Q104541811,http://www.wikidata.org/entity/Q104541811
Q104541864,urban activist,Q104541864,http://www.wikidata.org/entity/Q104541864
Q104551794,mouser,רודף עכברים,http://www.wikidata.org/entity/Q104551794
Q104586920,cycling activist,Q104586920,http://www.wikidata.org/entity/Q104586920
Q104590991,wine personality,Q104590991,http://www.wikidata.org/entity/Q104590991
Q104730830,historian of the Weimar Republic,Q104730830,http://www.wikidata.org/entity/Q104730830
Q104764829,cannibal,Q104764829,http://www.wikidata.org/entity/Q104764829
Q104824215,poetry teacher,Q104824215,http://www.wikidata.org/entity/Q104824215
Q104824316,creative writing teacher,Q104824316,http://www.wikidata.org/entity/Q104824316
Q104849353,throat singer,Q104849353,http://www.wikidata.org/entity/Q104849353
Q104907660,fancier,Q104907660,http://www.wikidata.org/entity/Q104907660
Q105099669,Associate Professor Emeritus,Q105099669,http://www.wikidata.org/entity/Q105099669
Q105103729,bolero singer,Q105103729,http://www.wikidata.org/entity/Q105103729
Q105103755,bolero musician,Q105103755,http://www.wikidata.org/entity/Q105103755
Q105105508,Social Media Expert,Q105105508,http://www.wikidata.org/entity/Q105105508
Q105175076,bossa nova musician,Q105175076,http://www.wikidata.org/entity/Q105175076
Q105175276,bossa nova singer,Q105175276,http://www.wikidata.org/entity/Q105175276
Q105201291,business coach,Q105201291,http://www.wikidata.org/entity/Q105201291
Q105252151,protein chemist,Q105252151,http://www.wikidata.org/entity/Q105252151
Q105347946,hunt saboteur,Q105347946,http://www.wikidata.org/entity/Q105347946
Q105368227,winnower,Q105368227,http://www.wikidata.org/entity/Q105368227
Q105375326,fashion journalist,כתב אופנה,http://www.wikidata.org/entity/Q105375326
Q105405652,soldier in the Salvation Army,Q105405652,http://www.wikidata.org/entity/Q105405652
Q105411957,ball hockey player,Q105411957,http://www.wikidata.org/entity/Q105411957
Q105413272,clarinet teacher,מורה לקלרינט,http://www.wikidata.org/entity/Q105413272
Q105413601,chamber music coach,Q105413601,http://www.wikidata.org/entity/Q105413601
Q105415779,groundskeeper,Q105415779,http://www.wikidata.org/entity/Q105415779
Q105436646,oil merchant,Q105436646,http://www.wikidata.org/entity/Q105436646
Q105440662,rockabilly musician,Q105440662,http://www.wikidata.org/entity/Q105440662
Q105467299,physics student,Q105467299,http://www.wikidata.org/entity/Q105467299
Q105467331,science student,Q105467331,http://www.wikidata.org/entity/Q105467331
Q105492415,chemistry student,Q105492415,http://www.wikidata.org/entity/Q105492415
Q105492608,law student,Q105492608,http://www.wikidata.org/entity/Q105492608
Q105497222,biology student,Q105497222,http://www.wikidata.org/entity/Q105497222
Q105501962,strip poker player,Q105501962,http://www.wikidata.org/entity/Q105501962
Q105574528,research scientist,Q105574528,http://www.wikidata.org/entity/Q105574528
Q105635772,recusant,Q105635772,http://www.wikidata.org/entity/Q105635772
Q105652933,pedal steel guitar player,Q105652933,http://www.wikidata.org/entity/Q105652933
Q105652947,soul musician,Q105652947,http://www.wikidata.org/entity/Q105652947
Q105652965,schlager musician,Q105652965,http://www.wikidata.org/entity/Q105652965
Q105696682,masters swimmer,Q105696682,http://www.wikidata.org/entity/Q105696682
Q105754940,symphonist,Q105754940,http://www.wikidata.org/entity/Q105754940
Q105755601,chamber musician,Q105755601,http://www.wikidata.org/entity/Q105755601
Q105756071,hotel owner,Q105756071,http://www.wikidata.org/entity/Q105756071
Q105812697,costume researcher,Q105812697,http://www.wikidata.org/entity/Q105812697
Q105842399,annotator,Q105842399,http://www.wikidata.org/entity/Q105842399
Q105898711,vertebrate zoologist,Q105898711,http://www.wikidata.org/entity/Q105898711
Q105899379,aquatic biologist,Q105899379,http://www.wikidata.org/entity/Q105899379
Q105925918,eyeglass maker,Q105925918,http://www.wikidata.org/entity/Q105925918
Q106035631,graduate student assistant,Q106035631,http://www.wikidata.org/entity/Q106035631
Q106070384,gouachist,Q106070384,http://www.wikidata.org/entity/Q106070384
Q106089446,mirror maker,Q106089446,http://www.wikidata.org/entity/Q106089446
Q106093445,caulker,Q106093445,http://www.wikidata.org/entity/Q106093445
Q106097412,sitter,Q106097412,http://www.wikidata.org/entity/Q106097412
Q106208042,internet artist,Q106208042,http://www.wikidata.org/entity/Q106208042
Q106211908,morin khuur player,Q106211908,http://www.wikidata.org/entity/Q106211908
Q106217307,traffic clerk,Q106217307,http://www.wikidata.org/entity/Q106217307
Q106230599,clinical pharmacologist,Q106230599,http://www.wikidata.org/entity/Q106230599
Q106232017,fossil preparator,Q106232017,http://www.wikidata.org/entity/Q106232017
Q106252738,public relations consultant,Q106252738,http://www.wikidata.org/entity/Q106252738
Q106268090,research software engineer,Q106268090,http://www.wikidata.org/entity/Q106268090
Q106291960,drug developer,Q106291960,http://www.wikidata.org/entity/Q106291960
Q106317293,Norwegian teacher,Q106317293,http://www.wikidata.org/entity/Q106317293
Q106317318,Finnish teacher,Q106317318,http://www.wikidata.org/entity/Q106317318
Q106317323,Icelandic teacher,Q106317323,http://www.wikidata.org/entity/Q106317323
Q106399618,nationalist,Q106399618,http://www.wikidata.org/entity/Q106399618
Q106412808,business journalist,Q106412808,http://www.wikidata.org/entity/Q106412808
Q106419972,animation critic,Q106419972,http://www.wikidata.org/entity/Q106419972
Q106486045,session chair,Q106486045,http://www.wikidata.org/entity/Q106486045
Q106486473,workshop organizer,Q106486473,http://www.wikidata.org/entity/Q106486473
Q106509877,preschool student,Q106509877,http://www.wikidata.org/entity/Q106509877
Q106512734,cymbal player,Q106512734,http://www.wikidata.org/entity/Q106512734
Q106512920,road roller operator,Q106512920,http://www.wikidata.org/entity/Q106512920
Q106542075,Moroccan DJ,Q106542075,http://www.wikidata.org/entity/Q106542075
Q106567609,houseparent,Q106567609,http://www.wikidata.org/entity/Q106567609
Q106574451,basketball historian,Q106574451,http://www.wikidata.org/entity/Q106574451
Q106580694,polka musician,Q106580694,http://www.wikidata.org/entity/Q106580694
Q106580713,small farmers,Q106580713,http://www.wikidata.org/entity/Q106580713
Q106595070,American Indian law scholar,Q106595070,http://www.wikidata.org/entity/Q106595070
Q106595127,social media specialist,Q106595127,http://www.wikidata.org/entity/Q106595127
Q106602398,"producers, directors, choreographers and related occupations",Q106602398,http://www.wikidata.org/entity/Q106602398
Q106604812,plant evolutionary biologist,Q106604812,http://www.wikidata.org/entity/Q106604812
Q106610718,stadium organist,Q106610718,http://www.wikidata.org/entity/Q106610718
Q106614860,renal physician,Q106614860,http://www.wikidata.org/entity/Q106614860
Q106622980,Soviet kobzars,Q106622980,http://www.wikidata.org/entity/Q106622980
Q106624976,provincial director,Q106624976,http://www.wikidata.org/entity/Q106624976
Q106625143,chorist,Q106625143,http://www.wikidata.org/entity/Q106625143
Q106632691,newspaper librarianship,Q106632691,http://www.wikidata.org/entity/Q106632691
Q106638895,mbira player,Q106638895,http://www.wikidata.org/entity/Q106638895
Q106640477,skeptic,Q106640477,http://www.wikidata.org/entity/Q106640477
Q106645013,organisational theorist,Q106645013,http://www.wikidata.org/entity/Q106645013
Q106663866,journalism teacher,מורה לעיתונות,http://www.wikidata.org/entity/Q106663866
Q106671598,gag cartoonist,Q106671598,http://www.wikidata.org/entity/Q106671598
Q106676467,child rapist,Q106676467,http://www.wikidata.org/entity/Q106676467
Q106677696,serial child rapist,Q106677696,http://www.wikidata.org/entity/Q106677696
Q106758751,voting rights activist,Q106758751,http://www.wikidata.org/entity/Q106758751
Q106786801,basset hornist,Q106786801,http://www.wikidata.org/entity/Q106786801
Q106807311,opera coach,Q106807311,http://www.wikidata.org/entity/Q106807311
Q106807747,kapa haka leader,Q106807747,http://www.wikidata.org/entity/Q106807747
Q106807887,snocross racer,Q106807887,http://www.wikidata.org/entity/Q106807887
Q106837026,drag queer,Q106837026,http://www.wikidata.org/entity/Q106837026
Q106857893,freerunner,Q106857893,http://www.wikidata.org/entity/Q106857893
Q106900783,Librarian Emeritus,Q106900783,http://www.wikidata.org/entity/Q106900783
Q106917159,graduate teaching assistant,Q106917159,http://www.wikidata.org/entity/Q106917159
Q106920363,sunday school teacher,Q106920363,http://www.wikidata.org/entity/Q106920363
Q106949008,stucco artist,Q106949008,http://www.wikidata.org/entity/Q106949008
Q106961895,swimming instructor,Q106961895,http://www.wikidata.org/entity/Q106961895
Q107012210,BookTuber,Q107012210,http://www.wikidata.org/entity/Q107012210
Q107013296,fashion icon,Q107013296,http://www.wikidata.org/entity/Q107013296
Q107016024,scientonomist,Q107016024,http://www.wikidata.org/entity/Q107016024
Q107023681,associate lawyer,Q107023681,http://www.wikidata.org/entity/Q107023681
Q107025380,salvor,Q107025380,http://www.wikidata.org/entity/Q107025380
Q107045047,costume supervisor,Q107045047,http://www.wikidata.org/entity/Q107045047
Q107053476,mapseller,Q107053476,http://www.wikidata.org/entity/Q107053476
Q107092145,Jeremy Warner,Q107092145,http://www.wikidata.org/entity/Q107092145
Q107093029,customer service worker,Q107093029,http://www.wikidata.org/entity/Q107093029
Q107125584,proverbist,Q107125584,http://www.wikidata.org/entity/Q107125584
Q107143364,collaborator,שותף,http://www.wikidata.org/entity/Q107143364
Q107145544,sexuality and gender-related activist,Q107145544,http://www.wikidata.org/entity/Q107145544
Q107161894,trikitilari,Q107161894,http://www.wikidata.org/entity/Q107161894
Q107182183,Title IX Coordinator,Q107182183,http://www.wikidata.org/entity/Q107182183
Q107194722,nanoscientist,Q107194722,http://www.wikidata.org/entity/Q107194722
Q107199096,burlesque performer,Q107199096,http://www.wikidata.org/entity/Q107199096
Q107199914,local government officer,Q107199914,http://www.wikidata.org/entity/Q107199914
Q107209275,synchronized skating coach,Q107209275,http://www.wikidata.org/entity/Q107209275
Q107235593,environmental journalist,Q107235593,http://www.wikidata.org/entity/Q107235593
Q107237082,white supremacist,Q107237082,http://www.wikidata.org/entity/Q107237082
Q107258506,summer camper,Q107258506,http://www.wikidata.org/entity/Q107258506
Q107267362,behavioral ecologist,Q107267362,http://www.wikidata.org/entity/Q107267362
Q107267423,marine mammalogist,Q107267423,http://www.wikidata.org/entity/Q107267423
Q107288106,geographic information scientist,Q107288106,http://www.wikidata.org/entity/Q107288106
Q107288518,Renju player,Q107288518,http://www.wikidata.org/entity/Q107288518
Q107301617,stencil artist,Q107301617,http://www.wikidata.org/entity/Q107301617
Q107363752,agricultural equipment operator,Q107363752,http://www.wikidata.org/entity/Q107363752
Q107364758,bully,Q107364758,http://www.wikidata.org/entity/Q107364758
Q107395629,industrial pharmacy,Q107395629,http://www.wikidata.org/entity/Q107395629
Q107400702,licensing and compliance manager,Q107400702,http://www.wikidata.org/entity/Q107400702
Q107443270,Director General of the Post Office of India,Q107443270,http://www.wikidata.org/entity/Q107443270
Q107443307,Deputy Director General of the Post Office of India,Q107443307,http://www.wikidata.org/entity/Q107443307
Q107443351,Assistant to Director General of the Post Office of India,Q107443351,http://www.wikidata.org/entity/Q107443351
Q107443555,Comptroller of Post Office of India,Q107443555,http://www.wikidata.org/entity/Q107443555
Q107443612,Secretary to the Director General of the Post Office of India,Q107443612,http://www.wikidata.org/entity/Q107443612
Q107443684,"Superintendent, Office of Director General of the Post Office of India",Q107443684,http://www.wikidata.org/entity/Q107443684
Q107443858,Deputy Postmaster General of the Post Office of India,Q107443858,http://www.wikidata.org/entity/Q107443858
Q107443889,Examiner of Post Office Accounts of Post Office of India,Q107443889,http://www.wikidata.org/entity/Q107443889
Q107467726,gamelan conductor,Q107467726,http://www.wikidata.org/entity/Q107467726
Q107471492,temperance activist,Q107471492,http://www.wikidata.org/entity/Q107471492
Q107493904,berry picker,Q107493904,http://www.wikidata.org/entity/Q107493904
Q107524911,explorer,Q107524911,http://www.wikidata.org/entity/Q107524911
Q107532091,swimsuit model,Q107532091,http://www.wikidata.org/entity/Q107532091
Q107553291,gun control activist,Q107553291,http://www.wikidata.org/entity/Q107553291
Q107555169,meat plant worker,Q107555169,http://www.wikidata.org/entity/Q107555169
Q107560891,religious artist,Q107560891,http://www.wikidata.org/entity/Q107560891
Q107561129,cornhole player,Q107561129,http://www.wikidata.org/entity/Q107561129
Q107565466,school shooter,Q107565466,http://www.wikidata.org/entity/Q107565466
Q107568781,snowmobile racer,Q107568781,http://www.wikidata.org/entity/Q107568781
Q107573782,logo designer,Q107573782,http://www.wikidata.org/entity/Q107573782
Q107573818,icon designer,Q107573818,http://www.wikidata.org/entity/Q107573818
Q107589769,Director of Sales,Q107589769,http://www.wikidata.org/entity/Q107589769
Q107590560,cor anglais player,Q107590560,http://www.wikidata.org/entity/Q107590560
Q107616948,plant cell biologist,Q107616948,http://www.wikidata.org/entity/Q107616948
Q107636313,master printmaker,Q107636313,http://www.wikidata.org/entity/Q107636313
Q107636670,modder,Q107636670,http://www.wikidata.org/entity/Q107636670
Q107636687,mapper,Q107636687,http://www.wikidata.org/entity/Q107636687
Q107668445,Maibi,Q107668445,http://www.wikidata.org/entity/Q107668445
Q107690317,sport climber,Q107690317,http://www.wikidata.org/entity/Q107690317
Q107721139,architectural conservationist,Q107721139,http://www.wikidata.org/entity/Q107721139
Q107747791,speed climber,Q107747791,http://www.wikidata.org/entity/Q107747791
Q107883088,winter swimmer,Q107883088,http://www.wikidata.org/entity/Q107883088
Q107888647,piccolo player,Q107888647,http://www.wikidata.org/entity/Q107888647
Q107966961,heritage language teacher,Q107966961,http://www.wikidata.org/entity/Q107966961
Q107973738,Colonial proprietor,Q107973738,http://www.wikidata.org/entity/Q107973738
Q107974744,evaluation manager,Q107974744,http://www.wikidata.org/entity/Q107974744
Q107983063,women's studies scholar,Q107983063,http://www.wikidata.org/entity/Q107983063
Q107986049,escape artist,Q107986049,http://www.wikidata.org/entity/Q107986049
Q108001849,amateur composer,Q108001849,http://www.wikidata.org/entity/Q108001849
Q108040624,celebrant,Q108040624,http://www.wikidata.org/entity/Q108040624
Q108060339,political secretary,Q108060339,http://www.wikidata.org/entity/Q108060339
Q108065006,pressman,Q108065006,http://www.wikidata.org/entity/Q108065006
Q108070770,hearing scientist,Q108070770,http://www.wikidata.org/entity/Q108070770
Q108100323,marine artist,Q108100323,http://www.wikidata.org/entity/Q108100323
Q108116154,kettlebell lifter,Q108116154,http://www.wikidata.org/entity/Q108116154
Q108124869,fencing coach,Q108124869,http://www.wikidata.org/entity/Q108124869
Q108132002,weightlifting coach,Q108132002,http://www.wikidata.org/entity/Q108132002
Q108134083,furniture merchant,Q108134083,http://www.wikidata.org/entity/Q108134083
Q108134224,cafeteria assistant,Q108134224,http://www.wikidata.org/entity/Q108134224
Q108151086,digital journalist,Q108151086,http://www.wikidata.org/entity/Q108151086
Q108160702,auditory-verbal therapist,Q108160702,http://www.wikidata.org/entity/Q108160702
Q108161452,psychology teacher,Q108161452,http://www.wikidata.org/entity/Q108161452
Q108165883,astronomy teacher,Q108165883,http://www.wikidata.org/entity/Q108165883
Q108181013,cycling coach,Q108181013,http://www.wikidata.org/entity/Q108181013
Q108187319,Dōga painter,Q108187319,http://www.wikidata.org/entity/Q108187319
Q108191512,yuzen artist,Q108191512,http://www.wikidata.org/entity/Q108191512
Q108256086,faience painter,Q108256086,http://www.wikidata.org/entity/Q108256086
Q108276185,biomedical informaticist,Q108276185,http://www.wikidata.org/entity/Q108276185
Q108276191,informaticist,Q108276191,http://www.wikidata.org/entity/Q108276191
Q108288034,maritime historian,Q108288034,http://www.wikidata.org/entity/Q108288034
Q108289026,production and specialized services managers,Q108289026,http://www.wikidata.org/entity/Q108289026
Q108289371,professional services manager,Q108289371,http://www.wikidata.org/entity/Q108289371
Q108289684,heavy truck and bus drivers,Q108289684,http://www.wikidata.org/entity/Q108289684
Q108290311,education manager,Q108290311,http://www.wikidata.org/entity/Q108290311
Q108290812,meter readers and vending-machine collectors,Q108290812,http://www.wikidata.org/entity/Q108290812
Q108291000,shipping clerk,Q108291000,http://www.wikidata.org/entity/Q108291000
Q108300140,occupation group according to ISCO,Q108300140,http://www.wikidata.org/entity/Q108300140
Q108309647,sewing machine slave,Q108309647,http://www.wikidata.org/entity/Q108309647
Q108326249,heavy truck and lorry drivers,Q108326249,http://www.wikidata.org/entity/Q108326249
Q108331514,cultural scientist,Q108331514,http://www.wikidata.org/entity/Q108331514
Q108333755,music publicist,Q108333755,http://www.wikidata.org/entity/Q108333755
Q108353052,ice polo player,Q108353052,http://www.wikidata.org/entity/Q108353052
Q108353503,Doctoral student,סטודנט לרפואה,http://www.wikidata.org/entity/Q108353503
Q108369433,stream ecologist,Q108369433,http://www.wikidata.org/entity/Q108369433
Q108369443,aquatic ecologist,Q108369443,http://www.wikidata.org/entity/Q108369443
Q108396200,railway official,Q108396200,http://www.wikidata.org/entity/Q108396200
Q108404711,mezzo-soprano,Q108404711,http://www.wikidata.org/entity/Q108404711
Q108404883,wallpaper painter,Q108404883,http://www.wikidata.org/entity/Q108404883
Q108449802,child murderer,Q108449802,http://www.wikidata.org/entity/Q108449802
Q108453314,human ecologist,Q108453314,http://www.wikidata.org/entity/Q108453314
Q108459114,second hand clothes merchant,Q108459114,http://www.wikidata.org/entity/Q108459114
Q108464852,embroidery designer,Q108464852,http://www.wikidata.org/entity/Q108464852
Q108482759,handmaid,Q108482759,http://www.wikidata.org/entity/Q108482759
Q108486512,Paralympic shooter,Q108486512,http://www.wikidata.org/entity/Q108486512
Q108550272,USMLE Step 1 Tutor,Q108550272,http://www.wikidata.org/entity/Q108550272
Q108550275,USMLE Step 2 Tutor,Q108550275,http://www.wikidata.org/entity/Q108550275
Q108557864,costume producer,Q108557864,http://www.wikidata.org/entity/Q108557864
Q108561935,amateur astronaut,Q108561935,http://www.wikidata.org/entity/Q108561935
Q108596703,urushi artist,Q108596703,http://www.wikidata.org/entity/Q108596703
Q108614246,invertebrate zoologist,Q108614246,http://www.wikidata.org/entity/Q108614246
Q108647208,metal carver,Q108647208,http://www.wikidata.org/entity/Q108647208
Q108654906,galvanoplast,Q108654906,http://www.wikidata.org/entity/Q108654906
Q108665597,adult nurse practitioner,Q108665597,http://www.wikidata.org/entity/Q108665597
Q108666071,discoverer of comets,Q108666071,http://www.wikidata.org/entity/Q108666071
Q108680848,Technical Search Engine Optimization Specialist,Q108680848,http://www.wikidata.org/entity/Q108680848
Q108723921,gas station employee,Q108723921,http://www.wikidata.org/entity/Q108723921
Q108733981,spice trader,Q108733981,http://www.wikidata.org/entity/Q108733981
Q108741972,weapon historian,Q108741972,http://www.wikidata.org/entity/Q108741972
Q108762424,penman,Q108762424,http://www.wikidata.org/entity/Q108762424
Q108802269,Director General of Prison Services,Q108802269,http://www.wikidata.org/entity/Q108802269
Q108806370,all-terrain vehicle rider,Q108806370,http://www.wikidata.org/entity/Q108806370
Q108818575,architecture teacher,Q108818575,http://www.wikidata.org/entity/Q108818575
Q108818921,reed organist,Q108818921,http://www.wikidata.org/entity/Q108818921
Q108840114,personal historian,Q108840114,http://www.wikidata.org/entity/Q108840114
Q108852069,Chicana artists,Q108852069,http://www.wikidata.org/entity/Q108852069
Q108866986,misinformation creator,Q108866986,http://www.wikidata.org/entity/Q108866986
Q108871075,monographer,Q108871075,http://www.wikidata.org/entity/Q108871075
Q108877193,National Librarian,Q108877193,http://www.wikidata.org/entity/Q108877193
Q108877388,hacktivist,Q108877388,http://www.wikidata.org/entity/Q108877388
Q108897110,holographer,Q108897110,http://www.wikidata.org/entity/Q108897110
Q108915747,Technical Services Coordinator,Q108915747,http://www.wikidata.org/entity/Q108915747
Q108945089,penitent,Q108945089,http://www.wikidata.org/entity/Q108945089
Q109093961,hymenopterist,Q109093961,http://www.wikidata.org/entity/Q109093961
Q109094544,syntactician,Q109094544,http://www.wikidata.org/entity/Q109094544
Q109094822,railway signal engineer,Q109094822,http://www.wikidata.org/entity/Q109094822
Q109096223,comparative anatomist,Q109096223,http://www.wikidata.org/entity/Q109096223
Q109096773,relativity theorist,Q109096773,http://www.wikidata.org/entity/Q109096773
Q109120252,free speech activist,Q109120252,http://www.wikidata.org/entity/Q109120252
Q109120330,Dravidologist,Q109120330,http://www.wikidata.org/entity/Q109120330
Q109120482,aviculturist,Q109120482,http://www.wikidata.org/entity/Q109120482
Q109120509,zoological collector,Q109120509,http://www.wikidata.org/entity/Q109120509
Q109181161,amateur mathematician,Q109181161,http://www.wikidata.org/entity/Q109181161
Q109247444,DIYer,Q109247444,http://www.wikidata.org/entity/Q109247444
Q109292464,tramper,Q109292464,http://www.wikidata.org/entity/Q109292464
Q109319035,perfezionando,Q109319035,http://www.wikidata.org/entity/Q109319035
Q109342389,lavander,Q109342389,http://www.wikidata.org/entity/Q109342389
Q109354466,pediatric geneticist,Q109354466,http://www.wikidata.org/entity/Q109354466
Q109357238,Pornhuber,Q109357238,http://www.wikidata.org/entity/Q109357238
Q109366583,fashion consultant,Q109366583,http://www.wikidata.org/entity/Q109366583
Q109380173,semantic architect,Q109380173,http://www.wikidata.org/entity/Q109380173
Q109382672,shooter,Q109382672,http://www.wikidata.org/entity/Q109382672
Q109382721,killer,Q109382721,http://www.wikidata.org/entity/Q109382721
Q109442873,horse rider,Q109442873,http://www.wikidata.org/entity/Q109442873
Q109450215,bully vlogger,Q109450215,http://www.wikidata.org/entity/Q109450215
Q109454882,Bonded Goods Caretaker,Q109454882,http://www.wikidata.org/entity/Q109454882
Q109459317,content creator,Q109459317,http://www.wikidata.org/entity/Q109459317
Q109522989,serials cataloger,Q109522989,http://www.wikidata.org/entity/Q109522989
Q109525044,Chief Executive Officer of Origin Inc.,Q109525044,http://www.wikidata.org/entity/Q109525044
Q109555060,Agent,Q109555060,http://www.wikidata.org/entity/Q109555060
Q109564989,independent researcher,Q109564989,http://www.wikidata.org/entity/Q109564989
Q109648129,shooter,Q109648129,http://www.wikidata.org/entity/Q109648129
Q109678900,Grand Prix motorcycle rider,Q109678900,http://www.wikidata.org/entity/Q109678900
Q109678945,endurance motorcycle rider,Q109678945,http://www.wikidata.org/entity/Q109678945
Q109679107,Superstock motorcycle rider,Q109679107,http://www.wikidata.org/entity/Q109679107
Q109680035,laboratory manager,Q109680035,http://www.wikidata.org/entity/Q109680035
Q109728440,reality cooking competition contestant,Q109728440,http://www.wikidata.org/entity/Q109728440
Q109748951,vice presidential candidate,Q109748951,http://www.wikidata.org/entity/Q109748951
Q109782687,astronomy journalist,Q109782687,http://www.wikidata.org/entity/Q109782687
Q109801670,President/VP of the Swiss Art Dealers Association,Q109801670,http://www.wikidata.org/entity/Q109801670
Q109827034,"President/VP of the Art Dealers Association of America,",Q109827034,http://www.wikidata.org/entity/Q109827034
Q109827921,editorial director,Q109827921,http://www.wikidata.org/entity/Q109827921
Q109828300,court jeweler,Q109828300,http://www.wikidata.org/entity/Q109828300
Q109853321,President of the French art dealers committee,Q109853321,http://www.wikidata.org/entity/Q109853321
Q109906114,locker room attendant,Q109906114,http://www.wikidata.org/entity/Q109906114
Q109920414,water researcher,Q109920414,http://www.wikidata.org/entity/Q109920414
Q109932790,laundromat attendant,Q109932790,http://www.wikidata.org/entity/Q109932790
Q109934184,attraction operator,Q109934184,http://www.wikidata.org/entity/Q109934184
Q109934445,amusement and recreation attendant,Q109934445,http://www.wikidata.org/entity/Q109934445
Q109934711,advertising installer,Q109934711,http://www.wikidata.org/entity/Q109934711
Q109936724,vending machine operator,Q109936724,http://www.wikidata.org/entity/Q109936724
Q109936996,meter reader,Q109936996,http://www.wikidata.org/entity/Q109936996
Q109937424,sorter labourer,Q109937424,http://www.wikidata.org/entity/Q109937424
Q109937477,recycling worker,Q109937477,http://www.wikidata.org/entity/Q109937477
Q109941852,parking attendant,Q109941852,http://www.wikidata.org/entity/Q109941852
Q109942800,Zampognaro,Q109942800,http://www.wikidata.org/entity/Q109942800
Q109943280,newspaper vendor,Q109943280,http://www.wikidata.org/entity/Q109943280
Q109943861,leaflet distributor,Q109943861,http://www.wikidata.org/entity/Q109943861
Q109946495,Head of the State Emergency Service of Ukraine,Q109946495,http://www.wikidata.org/entity/Q109946495
Q109947026,"international tramp, a Russian-style backpacker",Q109947026,http://www.wikidata.org/entity/Q109947026
Q109952115,quick service restaurant crew member,Q109952115,http://www.wikidata.org/entity/Q109952115
Q109953281,shelf filler,Q109953281,http://www.wikidata.org/entity/Q109953281
Q109955953,distribution centre dispatcher,Q109955953,http://www.wikidata.org/entity/Q109955953
Q109956552,stevedore superintendent,Q109956552,http://www.wikidata.org/entity/Q109956552
Q109956766,materials handler,Q109956766,http://www.wikidata.org/entity/Q109956766
Q109968459,warehouse order picker,Q109968459,http://www.wikidata.org/entity/Q109968459
Q109968469,rail intermodal equipment operator,Q109968469,http://www.wikidata.org/entity/Q109968469
Q109968795,clothing finisher,Q109968795,http://www.wikidata.org/entity/Q109968795
Q109968986,hand packer,Q109968986,http://www.wikidata.org/entity/Q109968986
Q109969085,factory hand,Q109969085,http://www.wikidata.org/entity/Q109969085
Q109969369,waterway construction labourer,Q109969369,http://www.wikidata.org/entity/Q109969369
Q109969404,road sign installer,Q109969404,http://www.wikidata.org/entity/Q109969404
Q109972769,peridromophilist,Q109972769,http://www.wikidata.org/entity/Q109972769
Q109982660,rail layer,Q109982660,http://www.wikidata.org/entity/Q109982660
Q109983376,road marker,Q109983376,http://www.wikidata.org/entity/Q109983376
Q109983547,road maintenance worker,Q109983547,http://www.wikidata.org/entity/Q109983547
Q109983928,mining assistant,Q109983928,http://www.wikidata.org/entity/Q109983928
Q109983941,water-based aquaculture worker,Q109983941,http://www.wikidata.org/entity/Q109983941
Q109984824,sex reformer,Q109984824,http://www.wikidata.org/entity/Q109984824
Q109985212,on foot aquatic resources collector,Q109985212,http://www.wikidata.org/entity/Q109985212
